,ts,record_id,user_authority,user,partial,base_asset_value,base_asset_value_closed,liquidation_fee,fee_to_liquidator,fee_to_insurance_fund,liquidator,total_collateral,collateral,unrealized_pnl,margin_ratio
2021-12-16 11:05:43.116752,2021-12-16 06:04:11-05:00,956,F9HRMjUNMmiSdUYrXrV1eUGHpm5x1fFc7Ef5JXdThUub,GKhiMaAWFaUyUAyWyzStHAWqcEfN1EPgVJ9rJ1cyktL,True,4308657,1077164,6723,3361,3362,3RdfgDvLvsdZG5Cf6hKiKMQMqfidyxHzjYvUx1FZpeHQ,268956,828020,-559064,624
2021-12-16 11:44:08.284419,2021-12-16 06:39:59-05:00,957,D67X2HKszEB1VYeaHGsBo4uCzMTFSg8i3CabjeJmDUv7,422YiGvHrcXU1HQruML68rXqpaEcvvrVcZPnUNrfxdze,True,677530,169382,1059,529,530,3RdfgDvLvsdZG5Cf6hKiKMQMqfidyxHzjYvUx1FZpeHQ,42363,133946,-91583,625
2021-12-16 11:50:32.930179,2021-12-16 06:46:09-05:00,958,F9HRMjUNMmiSdUYrXrV1eUGHpm5x1fFc7Ef5JXdThUub,GKhiMaAWFaUyUAyWyzStHAWqcEfN1EPgVJ9rJ1cyktL,True,3323727,830931,4249,2124,2125,3RdfgDvLvsdZG5Cf6hKiKMQMqfidyxHzjYvUx1FZpeHQ,169999,681552,-511553,511
2021-12-16 13:42:44.420803,2021-12-16 08:41:45-05:00,959,EMZFun8ihnRYniWmMGoaBgDLMYZPS5fHQ7ng3WitvhD9,8ximgKeaMQDFtxXexJzYsMm2pg7rK1hh5FNXqahLehXY,True,45503330,11375832,68733,34366,34367,3RdfgDvLvsdZG5Cf6hKiKMQMqfidyxHzjYvUx1FZpeHQ,2749335,8256705,-5507370,604
2021-12-16 15:17:33.508804,2021-12-16 10:13:15-05:00,960,EMZFun8ihnRYniWmMGoaBgDLMYZPS5fHQ7ng3WitvhD9,8ximgKeaMQDFtxXexJzYsMm2pg7rK1hh5FNXqahLehXY,True,34638794,8659698,54051,27025,27026,GmqQKnMfFxkv6ChqGaZ2wmSFDow7R1x7WeRfU58GVvfw,2162040,6803923,-4641883,624
2021-12-16 15:17:33.508804,2021-12-16 10:16:21-05:00,961,D67X2HKszEB1VYeaHGsBo4uCzMTFSg8i3CabjeJmDUv7,422YiGvHrcXU1HQruML68rXqpaEcvvrVcZPnUNrfxdze,True,517456,129362,794,397,397,GmqQKnMfFxkv6ChqGaZ2wmSFDow7R1x7WeRfU58GVvfw,31769,109824,-78055,613
2021-12-16 15:55:09.683084,2021-12-16 10:54:59-05:00,962,GpPGyJfH6evuzQoPokVqrC7vodzzaeMqCPeat2GUcKD6,6u45nCCmdzReAoYcAfNZyny37djyDrsuKAD49W62QXwJ,False,5146,5146,0,0,0,72FwbpFGoLEazJEdpqNtPNefsadUrimUqma9wSoy4qiS,0,1036,-2237,0
2021-12-17 10:32:16.814367,2021-12-17 05:28:18-05:00,963,BgoKAyBNaJ1geeQ2FcGSHEQDWATVD3w3wmcNHtj8Awu3,8Haz7duE2ycueaJsGdrGNnK79KGHwnzKBpoafC8RZGg2,True,982691814,245672953,1529378,764689,764689,GmqQKnMfFxkv6ChqGaZ2wmSFDow7R1x7WeRfU58GVvfw,61175121,265151762,-203976641,622
2021-12-17 12:45:03.905036,2021-12-17 07:16:05-05:00,964,7PzGZgzieFyyFs1dbajkNQgVxooFUNZrj1bUsQvrSwbp,A2gDREmSmJTBPPw3sbKVY3smC9wbHMDdv87gr4Tr2ES7,True,155254619,38813654,241790,120895,120895,4BnQKPLuE3DMTtxp8MjUBytgnhvxqq3ZTqZHTVZo4JJh,9671616,38230842,-28559226,622
2021-12-17 13:27:59.219589,2021-12-17 08:05:45-05:00,965,DH2tcZVt4nHQbph6znZRrwcyhjwiNYtgeamu72vcC6nR,ACsbP5BDFQEHQHTsdrWTBShhEUh9HeAKsE7iwyK72v2p,True,32972420,8243105,51465,25732,25733,GmqQKnMfFxkv6ChqGaZ2wmSFDow7R1x7WeRfU58GVvfw,2058615,8995262,-6936647,624
2021-12-17 14:11:53.902450,2021-12-17 09:02:09-05:00,966,3qyKG4juvhcDnhoSVAFibqJtk5i4q8vLVgvwzXtdk5KP,2ofR6Hdm8qgQfKnaNFouzzBs311xgPcxny4ViS7g2Wxo,True,27628614,6907153,42148,21074,21074,GmqQKnMfFxkv6ChqGaZ2wmSFDow7R1x7WeRfU58GVvfw,1685937,7307678,-5621741,610
2021-12-17 14:11:53.902450,2021-12-17 09:04:19-05:00,967,6woJkgUd2cpQQQBEp1C2G9NsYAvPwYmZXXTd6AxhieMy,E6xCdLJbDq5qFsvHEffD1Qfqrsj19H81mbj7XMUXUPnr,True,681846906,170461726,1067003,533501,533502,GmqQKnMfFxkv6ChqGaZ2wmSFDow7R1x7WeRfU58GVvfw,42680123,183451458,-140771335,625
2021-12-17 14:48:43.373812,2021-12-17 09:37:27-05:00,968,GKNBtZbwK4w9hyXD1r38NTGcTJhpjt8R9WFCzdXup9Tk,7RLaL2XoFuqrcCcPEB6FzPJzLnAhjQpwcRmDfdpRXFgB,True,881841688,220460422,1363043,681521,681522,4BnQKPLuE3DMTtxp8MjUBytgnhvxqq3ZTqZHTVZo4JJh,54521752,240673351,-186151599,618
2021-12-17 14:48:43.373812,2021-12-17 09:40:57-05:00,969,2YcB3QQGWho5oogDd1nK3cpLQzwwwXGxybrhe2xDkDxq,5DjAUp6CxKStYTaXSnzjvYkfqCXfG8Y61bWw5UwbbE3q,True,137801976,34450494,215584,107792,107792,GmqQKnMfFxkv6ChqGaZ2wmSFDow7R1x7WeRfU58GVvfw,8623388,38804444,-30181056,625
2021-12-17 14:48:43.373812,2021-12-17 09:43:28-05:00,970,FCrgF8s6BHP9Hho11yzZgbSaVXraUxJA3zSEzQK52DFQ,HAikgTkQvmKEseE5mXxVFKe1pyvVmTZePHh4M27YgFDg,False,1762319,1762319,76266,3813,72453,GmqQKnMfFxkv6ChqGaZ2wmSFDow7R1x7WeRfU58GVvfw,76266,442645,-366379,432
2021-12-17 14:48:43.373812,2021-12-17 09:43:30-05:00,971,J1sBDjpdBZcsSBS5eg95SSRjRqmQUR9cXJCsLJu8yCUt,F5wRpD2senMkGbL8Uquqo8W9x5NQDDa268dHuVFAZCww,True,92948115,23237028,144473,72236,72237,GmqQKnMfFxkv6ChqGaZ2wmSFDow7R1x7WeRfU58GVvfw,5778945,26660522,-20881577,621
2021-12-17 14:48:43.373812,2021-12-17 09:48:37-05:00,972,BgoKAyBNaJ1geeQ2FcGSHEQDWATVD3w3wmcNHtj8Awu3,8Haz7duE2ycueaJsGdrGNnK79KGHwnzKBpoafC8RZGg2,True,722550790,180637697,1114492,557246,557246,4BnQKPLuE3DMTtxp8MjUBytgnhvxqq3ZTqZHTVZo4JJh,44579700,212050215,-167470515,616
2021-12-17 15:04:25.317664,2021-12-17 09:57:17-05:00,973,7PzGZgzieFyyFs1dbajkNQgVxooFUNZrj1bUsQvrSwbp,A2gDREmSmJTBPPw3sbKVY3smC9wbHMDdv87gr4Tr2ES7,True,114095943,28523985,176098,88049,88049,GmqQKnMfFxkv6ChqGaZ2wmSFDow7R1x7WeRfU58GVvfw,7043943,30809559,-23765616,617
2021-12-17 15:04:25.317664,2021-12-17 10:00:14-05:00,974,3qyKG4juvhcDnhoSVAFibqJtk5i4q8vLVgvwzXtdk5KP,2ofR6Hdm8qgQfKnaNFouzzBs311xgPcxny4ViS7g2Wxo,True,20351942,5087985,31698,15849,15849,GmqQKnMfFxkv6ChqGaZ2wmSFDow7R1x7WeRfU58GVvfw,1267948,5870764,-4602816,623
2021-12-17 15:04:25.317664,2021-12-17 10:03:24-05:00,975,Gs3WP18hbzNpbBgiU39e6tfkggfCKRyNqPqJQcthuHFD,4XAY25YUma6gUdG2GdbXeivum3t21g93ZagfWGTZYkWZ,True,173100586,43275145,263053,131526,131527,DddJ7EWCmYEEZETCBNgAUSg81Ls6fZtiAaY5ekJ5sXx1,10522147,47038369,-36516222,607
2021-12-17 15:04:25.317664,2021-12-17 10:03:28-05:00,976,DH2tcZVt4nHQbph6znZRrwcyhjwiNYtgeamu72vcC6nR,ACsbP5BDFQEHQHTsdrWTBShhEUh9HeAKsE7iwyK72v2p,True,24217674,6054418,37096,18548,18548,GmqQKnMfFxkv6ChqGaZ2wmSFDow7R1x7WeRfU58GVvfw,1483872,7215012,-5731140,612
2021-12-17 15:04:25.317664,2021-12-17 10:03:33-05:00,977,6woJkgUd2cpQQQBEp1C2G9NsYAvPwYmZXXTd6AxhieMy,E6xCdLJbDq5qFsvHEffD1Qfqrsj19H81mbj7XMUXUPnr,True,500725992,125181498,769952,384976,384976,72FwbpFGoLEazJEdpqNtPNefsadUrimUqma9wSoy4qiS,30798094,147053863,-116255769,615
2021-12-17 16:17:35.493487,2021-12-17 11:02:15-05:00,978,DcPPN5C8RAMXXghgp5xrJYytNsWJksWRQqhwRCv1LiuE,5RNFKEMCUQ2r7KxA4NeaWmrzHd8KBztEiBCQNfHhkLWi,True,556550,139136,838,419,419,GmqQKnMfFxkv6ChqGaZ2wmSFDow7R1x7WeRfU58GVvfw,33523,101949,-68426,602
2021-12-17 16:17:35.493487,2021-12-17 11:02:23-05:00,979,F4hN7ecndZ8Gr5KQNSFaSrMGawMasz7jfWTLTMpk7gaB,AJ23FpXSGjipcqywk88WGsKfqfiiUjPzZLsvLtBAhB12,True,218718486,54679621,336534,168267,168267,GmqQKnMfFxkv6ChqGaZ2wmSFDow7R1x7WeRfU58GVvfw,13461381,38208795,-24747414,615
2021-12-18 11:09:23.099116,2021-12-18 06:08:56-05:00,980,D67X2HKszEB1VYeaHGsBo4uCzMTFSg8i3CabjeJmDUv7,422YiGvHrcXU1HQruML68rXqpaEcvvrVcZPnUNrfxdze,True,393391,98347,615,307,308,3RdfgDvLvsdZG5Cf6hKiKMQMqfidyxHzjYvUx1FZpeHQ,24612,88518,-63906,625
2021-12-18 11:21:42.192168,2021-12-18 06:10:02-05:00,981,DcPPN5C8RAMXXghgp5xrJYytNsWJksWRQqhwRCv1LiuE,5RNFKEMCUQ2r7KxA4NeaWmrzHd8KBztEiBCQNfHhkLWi,True,433136,108283,671,335,336,3RdfgDvLvsdZG5Cf6hKiKMQMqfidyxHzjYvUx1FZpeHQ,26863,84058,-57195,620
2021-12-18 11:21:42.192168,2021-12-18 06:17:42-05:00,982,EMZFun8ihnRYniWmMGoaBgDLMYZPS5fHQ7ng3WitvhD9,8ximgKeaMQDFtxXexJzYsMm2pg7rK1hh5FNXqahLehXY,True,26397628,6599407,40834,20417,20417,4BnQKPLuE3DMTtxp8MjUBytgnhvxqq3ZTqZHTVZo4JJh,1633372,5533361,-3899989,618
2021-12-18 11:43:19.957308,2021-12-18 06:37:31-05:00,983,54rcQUxBXFfoNq8n9RxsxH1Lp4VHR2CfE71vCCVy6rPQ,4exavmUP5CfqEmqVusSNuW9Ha2rhPBAy2gg6rP2d5tvu,True,782046501,195511625,1221135,610567,610568,4BnQKPLuE3DMTtxp8MjUBytgnhvxqq3ZTqZHTVZo4JJh,48845428,135827203,-86981775,624
2021-12-18 12:12:13.853774,2021-12-18 07:02:24-05:00,984,EMZFun8ihnRYniWmMGoaBgDLMYZPS5fHQ7ng3WitvhD9,8ximgKeaMQDFtxXexJzYsMm2pg7rK1hh5FNXqahLehXY,True,20135051,5033762,31285,15642,15643,3RdfgDvLvsdZG5Cf6hKiKMQMqfidyxHzjYvUx1FZpeHQ,1251406,4513249,-3261843,621
2021-12-18 12:45:56.811171,2021-12-18 07:37:10-05:00,985,EMZFun8ihnRYniWmMGoaBgDLMYZPS5fHQ7ng3WitvhD9,8ximgKeaMQDFtxXexJzYsMm2pg7rK1hh5FNXqahLehXY,True,15360377,3840094,24025,12012,12013,4BnQKPLuE3DMTtxp8MjUBytgnhvxqq3ZTqZHTVZo4JJh,961033,3666522,-2705489,625
2021-12-18 12:45:56.811171,2021-12-18 07:39:25-05:00,986,D67X2HKszEB1VYeaHGsBo4uCzMTFSg8i3CabjeJmDUv7,422YiGvHrcXU1HQruML68rXqpaEcvvrVcZPnUNrfxdze,True,300203,75050,469,234,235,GmqQKnMfFxkv6ChqGaZ2wmSFDow7R1x7WeRfU58GVvfw,18786,71904,-53118,625
2021-12-18 13:40:20.521852,2021-12-18 08:32:20-05:00,987,EMZFun8ihnRYniWmMGoaBgDLMYZPS5fHQ7ng3WitvhD9,8ximgKeaMQDFtxXexJzYsMm2pg7rK1hh5FNXqahLehXY,True,11730196,2932549,18107,9053,9054,4BnQKPLuE3DMTtxp8MjUBytgnhvxqq3ZTqZHTVZo4JJh,724291,2963337,-2239046,617
2021-12-18 21:34:31.786671,2021-12-18 16:24:35-05:00,988,EMZFun8ihnRYniWmMGoaBgDLMYZPS5fHQ7ng3WitvhD9,8ximgKeaMQDFtxXexJzYsMm2pg7rK1hh5FNXqahLehXY,True,8936952,2234238,13884,6942,6942,4BnQKPLuE3DMTtxp8MjUBytgnhvxqq3ZTqZHTVZo4JJh,555383,2373983,-1818600,621
2021-12-18 22:25:56.462763,2021-12-18 17:19:00-05:00,989,D67X2HKszEB1VYeaHGsBo4uCzMTFSg8i3CabjeJmDUv7,422YiGvHrcXU1HQruML68rXqpaEcvvrVcZPnUNrfxdze,True,228838,57209,358,179,179,GmqQKnMfFxkv6ChqGaZ2wmSFDow7R1x7WeRfU58GVvfw,14325,57906,-43581,625
2021-12-19 08:21:02.920445,2021-12-19 03:08:59-05:00,990,EMZFun8ihnRYniWmMGoaBgDLMYZPS5fHQ7ng3WitvhD9,8ximgKeaMQDFtxXexJzYsMm2pg7rK1hh5FNXqahLehXY,True,6806921,1701730,10643,5321,5322,4BnQKPLuE3DMTtxp8MjUBytgnhvxqq3ZTqZHTVZo4JJh,425726,1893896,-1468170,625
2021-12-19 16:53:44.377127,2021-12-19 11:15:57-05:00,991,EMZFun8ihnRYniWmMGoaBgDLMYZPS5fHQ7ng3WitvhD9,8ximgKeaMQDFtxXexJzYsMm2pg7rK1hh5FNXqahLehXY,True,5204000,1301000,7734,3867,3867,4BnQKPLuE3DMTtxp8MjUBytgnhvxqq3ZTqZHTVZo4JJh,309379,1509324,-1199945,594
2021-12-19 20:19:27.075442,2021-12-19 15:08:36-05:00,992,GKNBtZbwK4w9hyXD1r38NTGcTJhpjt8R9WFCzdXup9Tk,7RLaL2XoFuqrcCcPEB6FzPJzLnAhjQpwcRmDfdpRXFgB,True,653877198,163469299,1004636,502318,502318,4BnQKPLuE3DMTtxp8MjUBytgnhvxqq3ZTqZHTVZo4JJh,40185456,187322508,-147137052,614
2021-12-19 22:19:41.635113,2021-12-19 17:14:29-05:00,993,EMZFun8ihnRYniWmMGoaBgDLMYZPS5fHQ7ng3WitvhD9,8ximgKeaMQDFtxXexJzYsMm2pg7rK1hh5FNXqahLehXY,True,3958062,989515,6080,3040,3040,3RdfgDvLvsdZG5Cf6hKiKMQMqfidyxHzjYvUx1FZpeHQ,243225,1198252,-955027,614
2021-12-19 22:34:43.126927,2021-12-19 17:29:46-05:00,994,EMZFun8ihnRYniWmMGoaBgDLMYZPS5fHQ7ng3WitvhD9,8ximgKeaMQDFtxXexJzYsMm2pg7rK1hh5FNXqahLehXY,True,3029401,757350,4407,2203,2204,4BnQKPLuE3DMTtxp8MjUBytgnhvxqq3ZTqZHTVZo4JJh,176291,953416,-777125,581
2021-12-20 01:47:33.797445,2021-12-19 20:13:20-05:00,995,EMZFun8ihnRYniWmMGoaBgDLMYZPS5fHQ7ng3WitvhD9,8ximgKeaMQDFtxXexJzYsMm2pg7rK1hh5FNXqahLehXY,True,2302683,575670,3508,1754,1754,4BnQKPLuE3DMTtxp8MjUBytgnhvxqq3ZTqZHTVZo4JJh,140336,753818,-613482,609
2021-12-20 03:52:48.025286,2021-12-19 22:48:11-05:00,996,EMZFun8ihnRYniWmMGoaBgDLMYZPS5fHQ7ng3WitvhD9,8ximgKeaMQDFtxXexJzYsMm2pg7rK1hh5FNXqahLehXY,True,1754236,438559,2726,1363,1363,GmqQKnMfFxkv6ChqGaZ2wmSFDow7R1x7WeRfU58GVvfw,109075,596410,-487335,621
2021-12-20 09:32:42.498481,2021-12-20 04:16:26-05:00,997,4gzW9gBbEMnNm1epY6MMJ1XfxGMtvn2mKFyKPQ2Gyb79,G6x862hmMJ2PLpyyPDwVPGapXjvEeNkqFRTAS3jWVozB,True,155936807,38984201,242089,121044,121045,4BnQKPLuE3DMTtxp8MjUBytgnhvxqq3ZTqZHTVZo4JJh,9683571,46108558,-36424987,620
2021-12-20 09:32:42.498481,2021-12-20 04:16:28-05:00,998,BhiAaiZu7fF8ndggJrLyiFVCRq526cNBw7VaeascEmNL,4en8MipPi7vq15NGhpPMQfptNdEyhp2j7fpgxBBtjyfz,True,31254867,7813716,48368,24184,24184,GmqQKnMfFxkv6ChqGaZ2wmSFDow7R1x7WeRfU58GVvfw,1934729,6509198,-4574469,619
2021-12-20 09:32:42.498481,2021-12-20 04:16:33-05:00,999,2YcB3QQGWho5oogDd1nK3cpLQzwwwXGxybrhe2xDkDxq,5DjAUp6CxKStYTaXSnzjvYkfqCXfG8Y61bWw5UwbbE3q,True,102385049,25596262,160048,80024,80024,GmqQKnMfFxkv6ChqGaZ2wmSFDow7R1x7WeRfU58GVvfw,6401958,30006975,-23605017,625
2021-12-20 09:45:06.679606,2021-12-20 04:38:12-05:00,1000,DGbj8tnqECzM9FG8j225Ap7A4Fdm3J1Ksm32JBFG7igv,Cd3D2UVwoSZLygM2e3UQppQANsokpmx5CNBs1C5zueay,True,33061899,8265474,51642,25821,25821,GmqQKnMfFxkv6ChqGaZ2wmSFDow7R1x7WeRfU58GVvfw,2065697,6923266,-4857569,624
2021-12-20 10:12:54.191497,2021-12-20 05:00:41-05:00,1001,G25vsB3sDqRhHoSK4KwR1TywfrJDtpejVbbevEG9sQ9a,5xFC3Hm13magnAA9GD1EnwC9PrPoEfQ7omEa9p9zCrB1,True,44305116,11076278,69321,34660,34661,GmqQKnMfFxkv6ChqGaZ2wmSFDow7R1x7WeRfU58GVvfw,2772858,9046878,-6274020,625
2021-12-20 10:12:54.191497,2021-12-20 05:07:04-05:00,1002,J1sBDjpdBZcsSBS5eg95SSRjRqmQUR9cXJCsLJu8yCUt,F5wRpD2senMkGbL8Uquqo8W9x5NQDDa268dHuVFAZCww,True,69071535,17267883,106940,53470,53470,GmqQKnMfFxkv6ChqGaZ2wmSFDow7R1x7WeRfU58GVvfw,4277607,20595225,-16317618,619
2021-12-20 11:12:45.907912,2021-12-20 06:06:34-05:00,1003,BgoKAyBNaJ1geeQ2FcGSHEQDWATVD3w3wmcNHtj8Awu3,8Haz7duE2ycueaJsGdrGNnK79KGHwnzKBpoafC8RZGg2,True,537734691,134433672,840462,420231,420231,GmqQKnMfFxkv6ChqGaZ2wmSFDow7R1x7WeRfU58GVvfw,33618494,163410339,-129791845,625
2021-12-20 13:02:45.016639,2021-12-20 07:49:00-05:00,1004,DH2tcZVt4nHQbph6znZRrwcyhjwiNYtgeamu72vcC6nR,ACsbP5BDFQEHQHTsdrWTBShhEUh9HeAKsE7iwyK72v2p,True,18021133,4505283,27935,13967,13968,GmqQKnMfFxkv6ChqGaZ2wmSFDow7R1x7WeRfU58GVvfw,1117435,5559986,-4442551,620
2021-12-20 13:02:45.016639,2021-12-20 07:49:00-05:00,1005,3qyKG4juvhcDnhoSVAFibqJtk5i4q8vLVgvwzXtdk5KP,2ofR6Hdm8qgQfKnaNFouzzBs311xgPcxny4ViS7g2Wxo,True,15121834,3780458,23426,11713,11713,GmqQKnMfFxkv6ChqGaZ2wmSFDow7R1x7WeRfU58GVvfw,937066,4538620,-3601554,619
2021-12-20 13:02:45.016639,2021-12-20 07:54:09-05:00,1006,7PzGZgzieFyyFs1dbajkNQgVxooFUNZrj1bUsQvrSwbp,A2gDREmSmJTBPPw3sbKVY3smC9wbHMDdv87gr4Tr2ES7,True,84875557,21218889,131623,65811,65812,GmqQKnMfFxkv6ChqGaZ2wmSFDow7R1x7WeRfU58GVvfw,5264946,23800390,-18535444,620
2021-12-20 14:08:24.856884,2021-12-20 08:59:55-05:00,1007,gMjmD7WioyUdQdwNqE5fobLcxPwoJv5rAvLmJaf8Jjw,5n77euFjVJiwKrnbYq1KpcENW1mzBZj2BuDGyzazrkJ8,True,32748433,8187107,51072,25536,25536,GmqQKnMfFxkv6ChqGaZ2wmSFDow7R1x7WeRfU58GVvfw,2042892,7142309,-5099417,623
2021-12-20 14:24:54.335594,2021-12-20 09:23:36-05:00,1008,6woJkgUd2cpQQQBEp1C2G9NsYAvPwYmZXXTd6AxhieMy,E6xCdLJbDq5qFsvHEffD1Qfqrsj19H81mbj7XMUXUPnr,True,372815742,93203935,583048,291524,291524,GmqQKnMfFxkv6ChqGaZ2wmSFDow7R1x7WeRfU58GVvfw,23321950,113248033,-89926083,625
2021-12-20 19:22:37.963694,2021-12-20 14:15:56-05:00,1009,D67X2HKszEB1VYeaHGsBo4uCzMTFSg8i3CabjeJmDUv7,422YiGvHrcXU1HQruML68rXqpaEcvvrVcZPnUNrfxdze,True,174394,43598,269,134,135,GmqQKnMfFxkv6ChqGaZ2wmSFDow7R1x7WeRfU58GVvfw,10760,46235,-35475,616
2021-12-20 19:28:56.972921,2021-12-20 14:23:55-05:00,1010,HwMdPKabtCSiMZPhXGZjxMKg7RVwxfHSJGt6FW6XKKN5,4Wuu74hfqpRHY6sB55hzSgqEkK4G6oYXZv4ZA21LUckA,True,54025501754,13506375438,84278274,42139137,42139137,GmqQKnMfFxkv6ChqGaZ2wmSFDow7R1x7WeRfU58GVvfw,3371130984,20114458394,-16743327410,623
2021-12-20 21:14:54.876872,2021-12-20 16:07:30-05:00,1011,4nqsW3XCJxzSsDdQzvE3zeM9nqBv8xVdUG8GxFWn6Edf,6eVvNs2rckFeTGkXZgPEGLYg4rmz3MFtoVNPRNmktcrY,True,1197326015,299331503,1867462,933731,933731,4BnQKPLuE3DMTtxp8MjUBytgnhvxqq3ZTqZHTVZo4JJh,74698487,210172864,-135474377,623
2021-12-21 00:21:08.908153,2021-12-20 18:57:54-05:00,1012,EMZFun8ihnRYniWmMGoaBgDLMYZPS5fHQ7ng3WitvhD9,8ximgKeaMQDFtxXexJzYsMm2pg7rK1hh5FNXqahLehXY,True,1335767,333941,2089,1044,1045,3RdfgDvLvsdZG5Cf6hKiKMQMqfidyxHzjYvUx1FZpeHQ,83582,469182,-385600,625
2021-12-21 01:39:18.470396,2021-12-20 20:24:16-05:00,1013,26oxTRpmELK2gTLz4xhCnZ4W3XQYRhQUNgL8A7unUe9n,3GjuSNzYtMLHwU2oeSHbcoHc2KcBUYaFGxaZDrRqD11U,False,2339,2339,0,0,0,GmqQKnMfFxkv6ChqGaZ2wmSFDow7R1x7WeRfU58GVvfw,0,1348,-2041,0
2021-12-21 02:25:18.291914,2021-12-20 20:39:33-05:00,1014,EwQ6s4yy5Dxgf4kYzzX7PSdKuBbAYXY9DQ3GBuBRKVHm,9UK4GrWJSWYeN2rVkN4srqXszn2UgKKs6yE9rZmDQqU4,False,2573,2573,0,0,0,3RdfgDvLvsdZG5Cf6hKiKMQMqfidyxHzjYvUx1FZpeHQ,0,1212,-2334,0
2021-12-21 03:36:29.648415,2021-12-20 22:34:44-05:00,1015,HwMdPKabtCSiMZPhXGZjxMKg7RVwxfHSJGt6FW6XKKN5,4Wuu74hfqpRHY6sB55hzSgqEkK4G6oYXZv4ZA21LUckA,True,41181997779,10295499444,64305024,32152512,32152512,4BnQKPLuE3DMTtxp8MjUBytgnhvxqq3ZTqZHTVZo4JJh,2572200969,15823553106,-13251352137,624
2021-12-21 03:36:29.648415,2021-12-20 22:34:45-05:00,1016,D67X2HKszEB1VYeaHGsBo4uCzMTFSg8i3CabjeJmDUv7,422YiGvHrcXU1HQruML68rXqpaEcvvrVcZPnUNrfxdze,True,133143,33285,200,100,100,3RdfgDvLvsdZG5Cf6hKiKMQMqfidyxHzjYvUx1FZpeHQ,8034,37048,-29014,603
2021-12-21 03:53:42.645582,2021-12-20 22:52:14-05:00,1017,EMZFun8ihnRYniWmMGoaBgDLMYZPS5fHQ7ng3WitvhD9,8ximgKeaMQDFtxXexJzYsMm2pg7rK1hh5FNXqahLehXY,True,1018869,254717,1594,797,797,3RdfgDvLvsdZG5Cf6hKiKMQMqfidyxHzjYvUx1FZpeHQ,63765,370016,-306251,625
2021-12-21 04:47:09.832427,2021-12-20 23:26:13-05:00,1018,D67X2HKszEB1VYeaHGsBo4uCzMTFSg8i3CabjeJmDUv7,422YiGvHrcXU1HQruML68rXqpaEcvvrVcZPnUNrfxdze,True,101387,25345,157,78,79,3RdfgDvLvsdZG5Cf6hKiKMQMqfidyxHzjYvUx1FZpeHQ,6296,29645,-23349,620
2021-12-21 04:47:09.832427,2021-12-20 23:26:14-05:00,1019,4nqsW3XCJxzSsDdQzvE3zeM9nqBv8xVdUG8GxFWn6Edf,6eVvNs2rckFeTGkXZgPEGLYg4rmz3MFtoVNPRNmktcrY,True,914891971,228722992,1380827,690413,690414,3RdfgDvLvsdZG5Cf6hKiKMQMqfidyxHzjYvUx1FZpeHQ,55233113,173772352,-118539239,603
2021-12-21 04:47:09.832427,2021-12-20 23:27:04-05:00,1020,54rcQUxBXFfoNq8n9RxsxH1Lp4VHR2CfE71vCCVy6rPQ,4exavmUP5CfqEmqVusSNuW9Ha2rhPBAy2gg6rP2d5tvu,True,594339889,148584972,916595,458297,458298,3RdfgDvLvsdZG5Cf6hKiKMQMqfidyxHzjYvUx1FZpeHQ,36663810,109720486,-73056676,616
2021-12-21 05:18:48.712579,2021-12-21 00:11:11-05:00,1021,DcPPN5C8RAMXXghgp5xrJYytNsWJksWRQqhwRCv1LiuE,5RNFKEMCUQ2r7KxA4NeaWmrzHd8KBztEiBCQNfHhkLWi,True,327547,81886,511,255,256,3RdfgDvLvsdZG5Cf6hKiKMQMqfidyxHzjYvUx1FZpeHQ,20478,68165,-47687,625
2021-12-21 05:18:48.712579,2021-12-21 00:11:42-05:00,1022,FMdKLXhQEnNJtvM17ZX8jhaeMaSD9UgDuN3Kw7kMrd7K,5pURHYWB5LUGwJmWVBGH8p6oyR9NJvXnZk7uDVoiassv,True,887951897,221987974,1385349,692674,692675,3RdfgDvLvsdZG5Cf6hKiKMQMqfidyxHzjYvUx1FZpeHQ,55413979,155112568,-99698589,624
2021-12-21 08:24:51.583770,2021-12-21 03:24:10-05:00,1023,4nqsW3XCJxzSsDdQzvE3zeM9nqBv8xVdUG8GxFWn6Edf,6eVvNs2rckFeTGkXZgPEGLYg4rmz3MFtoVNPRNmktcrY,True,696265567,174066391,1085898,542949,542949,3RdfgDvLvsdZG5Cf6hKiKMQMqfidyxHzjYvUx1FZpeHQ,43435935,142457388,-99021453,623
2021-12-21 12:54:30.571233,2021-12-21 07:30:51-05:00,1024,54rcQUxBXFfoNq8n9RxsxH1Lp4VHR2CfE71vCCVy6rPQ,4exavmUP5CfqEmqVusSNuW9Ha2rhPBAy2gg6rP2d5tvu,True,452915293,113228823,704459,352229,352230,DddJ7EWCmYEEZETCBNgAUSg81Ls6fZtiAaY5ekJ5sXx1,28178399,90139966,-61961567,622
2021-12-21 12:54:30.571233,2021-12-21 07:35:02-05:00,1025,D67X2HKszEB1VYeaHGsBo4uCzMTFSg8i3CabjeJmDUv7,422YiGvHrcXU1HQruML68rXqpaEcvvrVcZPnUNrfxdze,True,77346,19336,119,59,60,3RdfgDvLvsdZG5Cf6hKiKMQMqfidyxHzjYvUx1FZpeHQ,4773,23658,-18885,617
